Packet;Start Time;End Time;Data;End Delimiter;Valid;Packet Time
364;-9,414974843946652;-9,41328442727729;00000;LF;1;0,0016904166693620937
365;-9,383177844026932;-9,38148742735757;00000;LF;1;0,0016904166693620937
366;-9,351431844107083;-9,349455427438443;-00001;LF;1;0,001976416668640013
367;-9,319347844188087;-9,317657427518725;00000;LF;1;0,0016904166693620937
368;-9,28754984426837;-9,285859427599007;00000;LF;1;0,0016904166693620937
369;-9,255752844348649;-9,254062427679287;00001;LF;1;0,0016904166693620937
370;-9,223954844428931;-9,22226442775957;00001;LF;1;0,0016904166693620937
371;-9,192156844509213;-9,190466427839851;00001;LF;1;0,0016904166693620937
372;-9,160358844589496;-9,158668427920134;00000;LF;1;0,0016904166693620937
373;-9,128560844669778;-9,126870428000416;00000;LF;1;0,0016904166693620937
374;-9,096763844750058;-9,095073428080696;00001;LF;1;0,0016904166693620937
375;-9,065017844830209;-9,063041428161569;-00001;LF;1;0,001976416668640013
376;-9,032933844911213;-9,03124342824185;00000;LF;1;0,0016904166693620937
377;-9,001135844991495;-8,999445428322133;00001;LF;1;0,0016904166693620937
378;-8,969338845071775;-8,967648428402413;00000;LF;1;0,0016904166693620937
379;-8,937540845152057;-8,935850428482695;00000;LF;1;0,0016904166693620937
380;-8,905794845232208;-8,903818428563568;-00001;LF;1;0,001976416668640013
381;-8,873710845313212;-8,87202042864385;00000;LF;1;0,0016904166693620937
382;-8,841912845393495;-8,840222428724132;00000;LF;1;0,0016904166693620937
383;-8,810115845473774;-8,808425428804412;00000;LF;1;0,0016904166693620937
384;-8,778317845554056;-8,776627428884694;00001;LF;1;0,0016904166693620937
385;-8,746519845634339;-8,744829428964977;00001;LF;1;0,0016904166693620937
386;-8,714721845714621;-8,713031429045259;00001;LF;1;0,0016904166693620937
387;-8,6829248457949;-8,681234429125539;00001;LF;1;0,0016904166693620937
388;-8,651126845875183;-8,64943642920582;00001;LF;1;0,0016904166693620937
389;-8,619328845955465;-8,617638429286103;00001;LF;1;0,0016904166693620937
390;-8,587530846035747;-8,585840429366385;00001;LF;1;0,0016904166693620937
391;-8,555733846116027;-8,554043429446665;00001;LF;1;0,0016904166693620937
392;-8,52393584619631;-8,522245429526947;00000;LF;1;0,0016904166693620937
393;-8,492137846276592;-8,49044742960723;00000;LF;1;0,0016904166693620937
394;-8,460339846356874;-8,458649429687512;00001;LF;1;0,0016904166693620937
395;-8,428541846437156;-8,426851429767794;00000;LF;1;0,0016904166693620937
396;-8,396744846517436;-8,395054429848074;00001;LF;1;0,0016904166693620937
397;-8,364946846597718;-8,363256429928356;00000;LF;1;0,0016904166693620937
398;-8,333148846678;-8,331458430008638;00000;LF;1;0,0016904166693620937
399;-8,301350846758282;-8,29966043008892;00000;LF;1;0,0016904166693620937
400;-8,269553846838562;-8,2678634301692;00000;LF;1;0,0016904166693620937
401;-8,237755846918844;-8,236065430249482;00000;LF;1;0,0016904166693620937
402;-8,206009846998995;-8,204033430330355;-00001;LF;1;0,001976416668640013
403;-8,17392584708;-8,172235430410637;00001;LF;1;0,0016904166693620937
404;-8,14217984716015;-8,14020343049151;-00001;LF;1;0,001976416668640013
405;-8,110096847241152;-8,10840643057179;00001;LF;1;0,0016904166693620937
406;-8,078350847321303;-8,076374430652663;-00001;LF;1;0,001976416668640013
407;-8,046266847402308;-8,044576430732945;00001;LF;1;0,0016904166693620937
408;-8,014520847482459;-8,012544430813819;-00001;LF;1;0,001976416668640013
409;-7,98243784756346;-7,980747430894098;00001;LF;1;0,0016904166693620937
410;-7,950691847643611;-7,948715430974971;-00001;LF;1;0,001976416668640013
411;-7,918607847724616;-7,9169174310552535;00000;LF;1;0,0016904166693620937
412;-7,8868618478047665;-7,8848854311361265;-00001;LF;1;0,001976416668640013
413;-7,854778847885768;-7,853088431216406;00001;LF;1;0,0016904166693620937
414;-7,823032847965919;-7,821056431297279;-00001;LF;1;0,001976416668640013
415;-7,790948848046924;-7,7892584313775615;00000;LF;1;0,0016904166693620937
416;-7,7592028481270745;-7,7572264314584345;-00001;LF;1;0,001976416668640013
417;-7,727118848208079;-7,725428431538717;00000;LF;1;0,0016904166693620937
418;-7,6953218482883585;-7,693631431618996;00000;LF;1;0,0016904166693620937
419;-7,6635758483685095;-7,6615994316998695;-00001;LF;1;0,001976416668640013
420;-7,631491848449514;-7,629801431780152;00000;LF;1;0,0016904166693620937
421;-7,599693848529796;-7,598003431860434;00000;LF;1;0,0016904166693620937
422;-7,567896848610076;-7,566206431940714;00000;LF;1;0,0016904166693620937
423;-7,536098848690358;-7,534408432020996;00000;LF;1;0,0016904166693620937
424;-7,50430084877064;-7,502610432101278;00000;LF;1;0,0016904166693620937
425;-7,472502848850922;-7,47081243218156;00000;LF;1;0,0016904166693620937
426;-7,440704848931205;-7,43901543226184;00000;LF;1;0,0016894166693646184
427;-7,408959849011353;-7,406983432342713;-00001;LF;1;0,001976416668640013
428;-7,376927849092226;-7,374951432423586;-00001;LF;1;0,001976416668640013
429;-7,344895849173099;-7,342919432504459;-00001;LF;1;0,001976416668640013
430;-7,312863849253972;-7,310887432585332;-00001;LF;1;0,001976416668640013
431;-7,280832849334843;-7,278856432666203;-00001;LF;1;0,001976416668640013
432;-7,248800849415716;-7,246824432747076;-00001;LF;1;0,001976416668640013
433;-7,216768849496589;-7,214792432827949;-00001;LF;1;0,001976416668640013
434;-7,184736849577462;-7,182760432908822;-00001;LF;1;0,001976416668640013
435;-7,152705849658332;-7,150729432989692;-00001;LF;1;0,001976416668640013
436;-7,120673849739205;-7,118697433070565;-00001;LF;1;0,001976416668640013
437;-7,088641849820078;-7,086665433151438;-00001;LF;1;0,001976416668640013
438;-7,056609849900951;-7,054633433232311;-00001;LF;1;0,001976416668640013
439;-7,024577849981824;-7,022601433313184;-00001;LF;1;0,001976416668640013
440;-6,992546850062695;-6,990570433394055;-00001;LF;1;0,001976416668640013
441;-6,960514850143568;-6,958538433474928;-00001;LF;1;0,001976416668640013
442;-6,928482850224441;-6,926506433555801;-00001;LF;1;0,001976416668640013
443;-6,896450850305314;-6,894474433636674;-00001;LF;1;0,001976416668640013
444;-6,864419850386184;-6,862443433717544;-00001;LF;1;0,001976416668640013
445;-6,832387850467057;-6,830411433798417;-00001;LF;1;0,001976416668640013
446;-6,8003558505479305;-6,7983794338792904;-00001;LF;1;0,001976416668640013
447;-6,7683238506288035;-6,7663474339601635;-00001;LF;1;0,001976416668640013
448;-6,736240850709805;-6,734550434040443;00000;LF;1;0,0016904166693620937
449;-6,7044428507900875;-6,702752434120725;00001;LF;1;0,0016904166693620937
450;-6,67264485087037;-6,670954434201008;00000;LF;1;0,0016904166693620937
451;-6,640846850950652;-6,63915643428129;00000;LF;1;0,0016904166693620937
452;-6,609048851030934;-6,607358434361572;00000;LF;1;0,0016904166693620937
453;-6,577251851111214;-6,575561434441852;00001;LF;1;0,0016904166693620937
454;-6,545453851191496;-6,543763434522134;00000;LF;1;0,0016904166693620937
455;-6,513655851271778;-6,511965434602416;00000;LF;1;0,0016904166693620937
456;-6,481857851352061;-6,4801674346826985;00000;LF;1;0,0016904166693620937
457;-6,45006085143234;-6,448370434762978;00000;LF;1;0,0016904166693620937
458;-6,4182628515126225;-6,4165724348432605;00001;LF;1;0,0016904166693620937
459;-6,386464851592905;-6,384774434923543;00000;LF;1;0,0016904166693620937
460;-6,354666851673187;-6,352976435003825;00000;LF;1;0,0016904166693620937
461;-6,322868851753469;-6,321178435084107;00001;LF;1;0,0016904166693620937
462;-6,291123851833618;-6,289147435164978;-00001;LF;1;0,001976416668640013
463;-6,259091851914491;-6,257115435245851;-00001;LF;1;0,001976416668640013
464;-6,227007851995495;-6,225317435326133;00000;LF;1;0,0016904166693620937
465;-6,195261852075646;-6,193285435407006;-00001;LF;1;0,001976416668640013
466;-6,163178852156648;-6,161488435487286;00000;LF;1;0,0016904166693620937
467;-6,13138085223693;-6,129690435567568;00000;LF;1;0,0016904166693620937
468;-6,099634852317081;-6,097658435648441;-00001;LF;1;0,001976416668640013
469;-6,067550852398085;-6,065860435728723;00001;LF;1;0,0016904166693620937
470;-6,035805852478234;-6,033829435809594;-00001;LF;1;0,001976416668640013
471;-6,003721852559238;-6,002031435889876;00001;LF;1;0,0016904166693620937
472;-5,971975852639389;-5,969999435970749;-00001;LF;1;0,001976416668640013
473;-5,939891852720393;-5,938201436051031;00001;LF;1;0,0016904166693620937
474;-5,908145852800544;-5,906169436131904;-00001;LF;1;0,001976416668640013
475;-5,876062852881546;-5,874372436212184;00001;LF;1;0,0016904166693620937
476;-5,844316852961697;-5,842340436293057;-00001;LF;1;0,001976416668640013
477;-5,812232853042701;-5,810542436373339;00001;LF;1;0,0016904166693620937
478;-5,780486853122852;-5,778510436454212;-00001;LF;1;0,001976416668640013
479;-5,748403853203854;-5,746713436534492;00001;LF;1;0,0016904166693620937
480;-5,716657853284005;-5,714681436615365;-00001;LF;1;0,001976416668640013
481;-5,684573853365009;-5,682883436695647;00001;LF;1;0,0016904166693620937
482;-5,65282785344516;-5,65085143677652;-00001;LF;1;0,001976416668640013
483;-5,620744853526162;-5,6190544368568;00001;LF;1;0,0016904166693620937
484;-5,588998853606313;-5,587022436937673;-00001;LF;1;0,001976416668640013
485;-5,556914853687317;-5,555224437017955;00001;LF;1;0,0016904166693620937
486;-5,525168853767468;-5,523192437098828;-00001;LF;1;0,001976416668640013
487;-5,4930848538484724;-5,49139443717911;00001;LF;1;0,0016904166693620937
488;-5,461339853928621;-5,459363437259981;-00001;LF;1;0,001976416668640013
489;-5,429255854009625;-5,427565437340263;00001;LF;1;0,0016904166693620937
490;-5,397509854089776;-5,395533437421136;-00001;LF;1;0,001976416668640013
491;-5,36542585417078;-5,363735437501418;00001;LF;1;0,0016904166693620937
492;-5,333680854250929;-5,331704437582289;-00001;LF;1;0,001976416668640013
493;-5,301596854331933;-5,299906437662571;00001;LF;1;0,0016904166693620937
494;-5,269850854412084;-5,267874437743444;-00001;LF;1;0,001976416668640013
495;-5,237766854493088;-5,236076437823726;00001;LF;1;0,0016904166693620937
496;-5,206020854573239;-5,204044437904599;-00001;LF;1;0,001976416668640013
497;-5,173937854654241;-5,172247437984879;00001;LF;1;0,0016904166693620937
498;-5,142191854734392;-5,140215438065752;-00001;LF;1;0,001976416668640013
499;-5,110107854815396;-5,108417438146034;00001;LF;1;0,0016904166693620937
500;-5,078361854895547;-5,076385438226907;-00001;LF;1;0,001976416668640013
501;-5,046278854976549;-5,044588438307187;00001;LF;1;0,0016904166693620937
502;-5,0145328550567;-5,01255643838806;-00001;LF;1;0,001976416668640013
503;-4,982448855137704;-4,980758438468342;00001;LF;1;0,0016904166693620937
504;-4,950702855217855;-4,948726438549215;-00001;LF;1;0,001976416668640013
505;-4,918619855298857;-4,916929438629495;00001;LF;1;0,0016904166693620937
506;-4,886873855379008;-4,884897438710368;-00001;LF;1;0,001976416668640013
507;-4,854789855460012;-4,85309943879065;00001;LF;1;0,0016904166693620937
508;-4,823043855540163;-4,821067438871523;-00001;LF;1;0,001976416668640013
509;-4,790959855621168;-4,789269438951806;00001;LF;1;0,0016904166693620937
510;-4,759214855701316;-4,757238439032676;-00001;LF;1;0,001976416668640013
511;-4,72713085578232;-4,725440439112958;00001;LF;1;0,0016904166693620937
512;-4,695384855862471;-4,693408439193831;-00001;LF;1;0,001976416668640013
513;-4,663300855943476;-4,661610439274114;00000;LF;1;0,0016904166693620937
514;-4,631555856023624;-4,629579439354984;-00001;LF;1;0,001976416668640013
515;-4,599471856104628;-4,597781439435266;00001;LF;1;0,0016904166693620937
516;-4,567725856184779;-4,565749439516139;-00001;LF;1;0,001976416668640013
517;-4,535641856265784;-4,5339514395964216;00000;LF;1;0,0016904166693620937
518;-4,503895856345935;-4,501920439677292;-00001;LF;1;0,001975416668642538
519;-4,471812856426936;-4,470122439757574;00001;LF;1;0,0016904166693620937
520;-4,440066856507087;-4,438090439838447;-00001;LF;1;0,001976416668640013
521;-4,407982856588092;-4,4062924399187295;00000;LF;1;0,0016904166693620937
522;-4,376184856668374;-4,374494439999012;00000;LF;1;0,0016904166693620937
523;-4,344439856748522;-4,342463440079882;-00001;LF;1;0,001976416668640013
524;-4,312355856829527;-4,3106654401601645;00000;LF;1;0,0016904166693620937
525;-4,280557856909809;-4,278867440240447;00000;LF;1;0,0016904166693620937
526;-4,248759856990091;-4,247069440320729;00000;LF;1;0,0016904166693620937
527;-4,216962857070371;-4,215272440401009;00000;LF;1;0,0016904166693620937
528;-4,185164857150653;-4,183474440481291;00000;LF;1;0,0016904166693620937
529;-4,153418857230804;-4,151442440562164;-00001;LF;1;0,001976416668640013
530;-4,121334857311808;-4,119644440642446;00000;LF;1;0,0016904166693620937
531;-4,089588857391959;-4,087612440723319;-00001;LF;1;0,001976416668640013
532;-4,05755785747283;-4,05558144080419;-00001;LF;1;0,001976416668640013
533;-4,025525857553703;-4,023549440885063;-00002;LF;1;0,001976416668640013
534;-3,9934938576345758;-3,9915174409659357;-00002;LF;1;0,001976416668640013
535;-3,961461857715449;-3,9594854410468088;-00003;LF;1;0,001976416668640013
536;-3,9294308577963193;-3,9274544411276793;-00002;LF;1;0,001976416668640013
537;-3,8973988578771923;-3,8954224412085523;-00003;LF;1;0,001976416668640013
538;-3,8653668579580653;-3,8633904412894253;-00003;LF;1;0,001976416668640013
539;-3,8333348580389384;-3,8313584413702984;-00004;LF;1;0,001976416668640013
540;-3,801303858119809;-3,799327441451169;-00004;LF;1;0,001976416668640013
541;-3,769271858200682;-3,767295441532042;-00003;LF;1;0,001976416668640013
542;-3,737239858281555;-3,735263441612915;-00005;LF;1;0,001976416668640013
543;-3,705207858362428;-3,703231441693788;-00003;LF;1;0,001976416668640013
544;-3,673175858443301;-3,671199441774661;-00004;LF;1;0,001976416668640013
545;-3,6411448585241715;-3,6391684418555315;-00004;LF;1;0,001976416668640013
546;-3,6091128586050445;-3,6071364419364045;-00003;LF;1;0,001976416668640013
547;-3,5770808586859175;-3,5751044420172775;-00003;LF;1;0,001976416668640013
548;-3,5450488587667905;-3,5430724420981505;-00003;LF;1;0,001976416668640013
549;-3,513017858847661;-3,511041442179021;-00003;LF;1;0,001976416668640013
550;-3,480985858928534;-3,479009442259894;-00003;LF;1;0,001976416668640013
551;-3,448953859009407;-3,446977442340767;-00003;LF;1;0,001976416668640013
552;-3,41692185909028;-3,41494544242164;-00001;LF;1;0,001976416668640013
553;-3,384889859171153;-3,3829144425025106;-00001;LF;1;0,001975416668642538
554;-3,352806859252155;-3,351116442582793;00000;LF;1;0,0016904166693620937
555;-3,321008859332437;-3,319318442663075;00000;LF;1;0,0016904166693620937
556;-3,2892108594127194;-3,2875204427433573;00000;LF;1;0,0016904166693620937
557;-3,2574128594930016;-3,2557224428236395;00000;LF;1;0,0016904166693620937
558;-3,2256158595732813;-3,2239254429039192;00000;LF;1;0,0016904166693620937
559;-3,1938178596535636;-3,1921274429842015;00000;LF;1;0,0016904166693620937
560;-3,1620718597337145;-3,1600954430650745;-00001;LF;1;0,001976416668640013
561;-3,129987859814719;-3,1282974431453567;00000;LF;1;0,0016904166693620937
562;-3,0982428598948673;-3,0962664432262272;-00001;LF;1;0,001976416668640013
563;-3,0661588599758716;-3,0644684433065095;00001;LF;1;0,0016904166693620937
564;-3,0344128600560225;-3,0324364433873825;-00001;LF;1;0,001976416668640013
565;-3,002328860137027;-3,0006384434676647;00001;LF;1;0,0016904166693620937
566;-2,9705828602171778;-2,9686064435485378;-00001;LF;1;0,001976416668640013
567;-2,9384998602981796;-2,9368094436288175;00001;LF;1;0,0016904166693620937
568;-2,9067538603783305;-2,9047774437096905;-00001;LF;1;0,001976416668640013
569;-2,874669860459335;-2,8729794437899727;00001;LF;1;0,0016904166693620937
570;-2,8429238605394858;-2,8409474438708457;-00001;LF;1;0,001976416668640013
571;-2,8108408606204875;-2,8091504439511255;00001;LF;1;0,0016904166693620937
572;-2,7790948607006385;-2,7771184440319985;-00001;LF;1;0,001976416668640013
573;-2,747010860781643;-2,7453204441122807;00001;LF;1;0,0016904166693620937
574;-2,7152648608617937;-2,7132884441931537;-00001;LF;1;0,001976416668640013
575;-2,6831818609427955;-2,6814914442734334;00001;LF;1;0,0016904166693620937
576;-2,6514358610229465;-2,6494594443543065;-00001;LF;1;0,001976416668640013
577;-2,619351861103951;-2,6176614444345887;00001;LF;1;0,0016904166693620937
578;-2,5876058611841017;-2,5856294445154617;-00001;LF;1;0,001976416668640013
579;-2,555521861265106;-2,553831444595744;00001;LF;1;0,0016904166693620937
580;-2,5237768613452545;-2,5218004446766145;-00001;LF;1;0,001976416668640013
581;-2,491692861426259;-2,4900024447568967;00001;LF;1;0,0016904166693620937
582;-2,4599468615064097;-2,4579704448377697;-00001;LF;1;0,001976416668640013
583;-2,427862861587414;-2,426172444918052;00001;LF;1;0,0016904166693620937
584;-2,3961178616675625;-2,3941414449989225;-00001;LF;1;0,001976416668640013
585;-2,364033861748567;-2,3623434450792047;00001;LF;1;0,0016904166693620937
586;-2,3322878618287177;-2,3303114451600777;-00001;LF;1;0,001976416668640013
587;-2,300203861909722;-2,29851344524036;00001;LF;1;0,0016904166693620937
588;-2,268457861989873;-2,266481445321233;-00001;LF;1;0,001976416668640013
589;-2,2363748620708748;-2,2346844454015127;00001;LF;1;0,0016904166693620937
590;-2,2046288621510257;-2,2026524454823857;-00001;LF;1;0,001976416668640013
591;-2,17254486223203;-2,170854445562668;00001;LF;1;0,0016904166693620937
592;-2,140798862312181;-2,138822445643541;-00001;LF;1;0,001976416668640013
593;-2,1087158623931828;-2,1070254457238207;00001;LF;1;0,0016904166693620937
594;-2,0769698624733337;-2,0749934458046937;-00001;LF;1;0,001976416668640013
595;-2,044885862554338;-2,043195445884976;00001;LF;1;0,0016904166693620937
596;-2,013139862634489;-2,011163445965849;-00001;LF;1;0,001976416668640013
597;-1,9810568627154908;-1,9793664460461287;00001;LF;1;0,0016904166693620937
598;-1,9493108627956417;-1,9473344461270017;-00001;LF;1;0,001976416668640013
599;-1,917226862876646;-1,915536446207284;00001;LF;1;0,0016904166693620937
600;-1,885480862956797;-1,883504446288157;-00001;LF;1;0,001976416668640013
601;-1,8533968630378013;-1,8517064463684392;00001;LF;1;0,0016904166693620937
602;-1,8216518631179497;-1,8196754464493097;-00001;LF;1;0,001976416668640013
603;-1,789567863198954;-1,787877446529592;00001;LF;1;0,0016904166693620937
604;-1,757821863279105;-1,755845446610465;-00001;LF;1;0,001976416668640013
605;-1,7257378633601093;-1,7240474466907472;00001;LF;1;0,0016904166693620937
606;-1,6939928634402577;-1,6920164467716177;-00001;LF;1;0,001976416668640013
607;-1,661908863521262;-1,6602184468519;00001;LF;1;0,0016904166693620937
608;-1,630162863601413;-1,628186446932773;-00001;LF;1;0,001976416668640013
609;-1,5980788636824172;-1,5963884470130552;00001;LF;1;0,0016904166693620937
610;-1,5663338637625657;-1,5643574470939257;-00001;LF;1;0,001976416668640013
611;-1,53424986384357;-1,532559447174208;00001;LF;1;0,0016904166693620937
612;-1,502503863923721;-1,500527447255081;-00001;LF;1;0,001976416668640013
613;-1,4704198640047252;-1,4687294473353631;00001;LF;1;0,0016904166693620937
614;-1,4386738640848762;-1,4366974474162362;-00001;LF;1;0,001976416668640013
615;-1,406590864165878;-1,4049004474965159;00001;LF;1;0,0016904166693620937
616;-1,374844864246029;-1,372868447577389;-00001;LF;1;0,001976416668640013
617;-1,3427608643270332;-1,3410704476576711;00001;LF;1;0,0016904166693620937
618;-1,3110148644071842;-1,3090384477385442;-00001;LF;1;0,001976416668640013
619;-1,278931864488186;-1,2772414478188239;00000;LF;1;0,0016904166693620937
620;-1,247185864568337;-1,245209447899697;-00001;LF;1;0,001976416668640013
621;-1,2151018646493412;-1,2134114479799791;00000;LF;1;0,0016904166693620937
622;-1,1833038647296235;-1,1816134480602614;00000;LF;1;0,0016904166693620937
623;-1,1515058648099057;-1,1498154481405436;00000;LF;1;0,0016904166693620937
624;-1,119760864890054;-1,117784448221414;-00001;LF;1;0,001976416668640013
625;-1,0876768649710584;-1,0859864483016963;00000;LF;1;0,0016904166693620937
626;-1,0559308650512094;-1,0539544483825694;-00001;LF;1;0,001976416668640013
627;-1,0238988651320824;-1,0219224484634424;-00001;LF;1;0,001976416668640013
628;-0,9918678652129529;-0,9898914485443129;-00001;LF;1;0,001976416668640013
629;-0,9598358652938259;-0,9578594486251859;-00002;LF;1;0,001976416668640013
630;-0,9278038653746989;-0,9258274487060589;-00003;LF;1;0,001976416668640013
631;-0,895771865455572;-0,893795448786932;-00003;LF;1;0,001976416668640013
632;-0,8637408655364425;-0,8617644488678025;-00003;LF;1;0,001976416668640013
633;-0,8317088656173155;-0,8297324489486755;-00003;LF;1;0,001976416668640013
634;-0,7996768656981885;-0,7977004490295485;-00005;LF;1;0,001976416668640013
635;-0,7676448657790615;-0,7656684491104215;-00005;LF;1;0,001976416668640013
636;-0,7356128658599346;-0,7336364491912946;-00007;LF;1;0,001976416668640013
637;-0,7035818659408051;-0,7016054492721651;-00008;LF;1;0,001976416668640013
638;-0,6715498660216781;-0,6695734493530381;-00009;LF;1;0,001976416668640013
639;-0,6395178661025511;-0,6375414494339111;-00010;LF;1;0,001976416668640013
640;-0,6074858661834242;-0,6055094495147841;-00011;LF;1;0,001976416668640013
641;-0,5754548662642947;-0,5734784495956546;-00011;LF;1;0,001976416668640013
642;-0,5434228663451677;-0,5414464496765277;-00012;LF;1;0,001976416668640013
643;-0,5113908664260407;-0,5094144497574007;-00011;LF;1;0,001976416668640013
644;-0,47935886650691373;-0,4773824498382737;-00010;LF;1;0,001976416668640013
645;-0,44732786658778423;-0,4453514499191442;-00008;LF;1;0,001976416668640013
646;-0,41529586666865725;-0,41331945000001724;-00006;LF;1;0,001976416668640013
647;-0,3832638667495303;-0,38128745008089027;-00004;LF;1;0,001976416668640013
648;-0,3512318668304033;-0,3492554501617633;-00004;LF;1;0,001976416668640013
649;-0,31919986691127633;-0,3172234502426363;-00003;LF;1;0,001976416668640013
650;-0,28716886699214683;-0,2851924503235068;-00003;LF;1;0,001976416668640013
651;-0,25513686707301986;-0,25316045040437984;-00001;LF;1;0,001976416668640013
652;-0,22305286715402417;-0,22136245048466208;00000;LF;1;0,0016904166693620937
653;-0,1912548672343064;-0,1895644505649443;00000;LF;1;0,0016904166693620937
654;-0,1594578673145861;-0,15776745064522402;00000;LF;1;0,0016904166693620937
655;-0,12771186739473706;-0,12573545072609704;-00001;LF;1;0,001976416668640013
656;-0,09562786747574137;-0,09393745080637927;00001;LF;1;0,0016904166693620937
657;-0,0638298675560236;-0,06213945088666151;00000;LF;1;0,0016904166693620937
658;-0,032083867636174546;-0,030107450967534533;-00001;LF;1;0,001976416668640013
659;-8,677171763338265E-07;0,0016895489521857598;00001;LF;1;0,0016904166693620937
660;0,03174513220267272;0,033721548871312734;-00001;LF;1;0,001976416668640013
661;0,06382913212166841;0,0655195487910305;00001;LF;1;0,0016904166693620937
662;0,09557513204151746;0,09755154871015748;-00001;LF;1;0,001976416668640013
663;0,12765813196051568;0,12934854862987777;00001;LF;1;0,0016904166693620937
664;0,15940413188036473;0,16138054854900474;-00001;LF;1;0,001976416668640013
665;0,19148813179936042;0,1931785484687225;00001;LF;1;0,0016904166693620937
666;0,22323413171920947;0,22521054838784949;-00001;LF;1;0,001976416668640013
667;0,2553171316382077;0,2570075483075698;00001;LF;1;0,0016904166693620937
668;0,28706313155805674;0,28903954822669675;-00001;LF;1;0,001976416668640013
669;0,3191471314770524;0,3208375481464145;00001;LF;1;0,0016904166693620937
670;0,3508931313969015;0,3528695480655415;-00001;LF;1;0,001976416668640013
671;0,38297713131589717;0,38466754798525926;00000;LF;1;0,0016904166693620937
672;0,41477413123561746;0,41646454790497955;00000;LF;1;0,0016904166693620937
673;0,4465201311554665;0,44849654782410653;-00001;LF;1;0,001976416668640013
674;0,4786041310744622;0,4802945477438243;00001;LF;1;0,0016904166693620937
675;0,5103501309943113;0,5123265476629513;-00001;LF;1;0,001976416668640013
676;0,5424331309133095;0,5441235475826716;00001;LF;1;0,0016904166693620937
677;0,5741791308331585;0,5761555475017985;-00001;LF;1;0,001976416668640013
678;0,6062631307521542;0,6079535474215163;00001;LF;1;0,0016904166693620937
679;0,6380091306720033;0,6399855473406433;-00001;LF;1;0,001976416668640013
680;0,670093130590999;0,6717825472603636;00001;LF;1;0,0016894166693646184
681;0,7018381305108505;0,7038145471794905;-00001;LF;1;0,001976416668640013
682;0,7339221304298462;0,7356125470992083;00001;LF;1;0,0016904166693620937
683;0,7656681303496953;0,7676445470183353;-00001;LF;1;0,001976416668640013
684;0,797752130268691;0,7994425469380531;00001;LF;1;0,0016904166693620937
685;0,8294971301885425;0,8314735468571826;-00001;LF;1;0,001976416668640013
686;0,8615811301075382;0,8632715467769003;00001;LF;1;0,0016904166693620937
687;0,8933271300273873;0,8953035466960273;-00001;LF;1;0,001976416668640013
688;0,925411129946383;0,9271015466157451;00001;LF;1;0,0016904166693620937
689;0,9571561298662346;0,9591325465348746;-00001;LF;1;0,001976416668640013
690;0,9892401297852302;0,9909305464545923;00001;LF;1;0,0016904166693620937
691;1,0209861297050793;1,0229625463737193;-00001;LF;1;0,001976416668640013
692;1,053070129624075;1,054760546293437;00001;LF;1;0,0016904166693620937
693;1,084816129543924;1,086792546212564;-00001;LF;1;0,001976416668640013
694;1,1168991294629222;1,1185895461322843;00001;LF;1;0,0016904166693620937
695;1,1486451293827713;1,1506215460514113;-00001;LF;1;0,001976416668640013
696;1,180729129301767;1,182419545971129;00001;LF;1;0,0016904166693620937
697;1,212475129221616;1,214451545890256;-00001;LF;1;0,001976416668640013
698;1,2445581291406143;1,2462485458099763;00001;LF;1;0,0016904166693620937
699;1,2763041290604633;1,2782805457291033;-00001;LF;1;0,001976416668640013
700;1,308388128979459;1,310078545648821;00001;LF;1;0,0016904166693620937
701;1,340134128899308;1,342110545567948;-00001;LF;1;0,001976416668640013
702;1,3722171288183063;1,3739075454876684;00001;LF;1;0,0016904166693620937
703;1,4039631287381553;1,4059395454067953;-00001;LF;1;0,001976416668640013
704;1,436047128657151;1,437737545326513;00001;LF;1;0,0016904166693620937
705;1,467793128577;1,46976954524564;-00001;LF;1;0,001976416668640013
706;1,4998771284959957;1,5015675451653578;00001;LF;1;0,0016904166693620937
707;1,5316221284158473;1,5335985450844873;-00001;LF;1;0,001976416668640013
708;1,563706128334843;1,565396545004205;00001;LF;1;0,0016904166693620937
709;1,595452128254692;1,597428544923332;-00001;LF;1;0,001976416668640013
710;1,6275361281736878;1,6292265448430499;00000;LF;1;0,0016904166693620937
711;1,6592811280935393;1,6612575447621794;-00001;LF;1;0,001976416668640013
712;1,691365128012535;1,6930555446818971;00000;LF;1;0,0016904166693620937
713;1,7231631279322528;1,7248535446016149;00000;LF;1;0,0016904166693620937
714;1,7549611278519706;1,7566515445213327;00000;LF;1;0,0016904166693620937
715;1,7867591277716883;1,7884495444410504;00000;LF;1;0,0016904166693620937
716;1,8185561276914086;1,8202465443607707;00000;LF;1;0,0016904166693620937
717;1,8503541276111264;1,8520445442804885;00000;LF;1;0,0016904166693620937
718;1,8821001275309754;1,8840765441996155;-00001;LF;1;0,001976416668640013
719;1,9141321274501024;1,9161085441187424;-00001;LF;1;0,001976416668640013
720;1,946163127369232;1,948139544037872;-00002;LF;1;0,001976416668640013
721;1,978195127288359;1,980171543956999;-00004;LF;1;0,001976416668640013
722;2,010227127207486;2,012203543876126;-00004;LF;1;0,001976416668640013
723;2,042259127126613;2,044235543795253;-00008;LF;1;0,001976416668640013
724;2,0742901270457423;2,0762665437143824;-00011;LF;1;0,001976416668640013
725;2,1063221269648693;2,1082985436335093;-00015;LF;1;0,001976416668640013
726;2,1383541268839963;2,1403305435526363;-00019;LF;1;0,001976416668640013
